
Hello!
ADS1115 resolution: 1 bit = 0.0078125mV
ADC_01: 17932(280.19mV) Current : 387.94mA Voltage : 4181.17mV
ADC_01: 15620(244.06mV) Current : 337.92mA Voltage : 4291.37mV
ADC_01: 17408(272.00mV) Current : 376.60mA Voltage : 4207.10mV
ADC_01: 16897(264.02mV) Current : 365.55mA Voltage : 4200.62mV
ADC_01: 17228(269.19mV) Current : 372.71mA Voltage : 4220.07mV
ADC_01: 17305(270.39mV) Current : 374.38mA Voltage : 4148.76mV
ADC_01: 17342(270.97mV) Current : 375.18mA Voltage : 4220.07mV
ADC_01: 17298(270.28mV) Current : 374.22mA Voltage : 4233.03mV
ADC_01: 17261(269.70mV) Current : 373.42mA Voltage : 4213.58mV
ADC_01: 17112(267.38mV) Current : 370.20mA Voltage : 4187.65mV
ADC_01: 17200(268.75mV) Current : 372.10mA Voltage : 4226.55mV
ADC_01: 17255(269.61mV) Current : 373.29mA Voltage : 4181.17mV
ADC_01: 17155(268.05mV) Current : 371.13mA Voltage : 4187.65mV
ADC_01: 15191(237.36mV) Current : 328.64mA Voltage : 4304.34mV
ADC_01: 15365(240.08mV) Current : 332.41mA Voltage : 4278.41mV
ADC_01: 17616(275.25mV) Current : 381.10mA Voltage : 4187.65mV
ADC_01: 18473(288.64mV) Current : 399.64mA Voltage : 4148.76mV
ADC_01: 17491(273.30mV) Current : 378.40mA Voltage : 4194.14mV
ADC_01: 17521(273.77mV) Current : 379.05mA Voltage : 4207.10mV
ADC_01: 15631(244.23mV) Current : 338.16mA Voltage : 4291.37mV
ADC_01: 15653(244.58mV) Current : 338.64mA Voltage : 4297.86mV
ADC_01: 15680(245.00mV) Current : 339.22mA Voltage : 4284.89mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4304.34mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4297.86mV
ADC_01: 15607(243.86mV) Current : 337.64mA Voltage : 4291.37mV
ADC_01: 15590(243.59mV) Current : 337.27mA Voltage : 4284.89mV
ADC_01: 15589(243.58mV) Current : 337.25mA Voltage : 4284.89mV
ADC_01: 15621(244.08mV) Current : 337.94mA Voltage : 4284.89mV
ADC_01: 15674(244.91mV) Current : 339.09mA Voltage : 4284.89mV
ADC_01: 15680(245.00mV) Current : 339.22mA Voltage : 4284.89mV
ADC_01: 15672(244.88mV) Current : 339.05mA Voltage : 4291.37mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4291.37mV
ADC_01: 15610(243.91mV) Current : 337.71mA Voltage : 4291.37mV
ADC_01: 15588(243.56mV) Current : 337.23mA Voltage : 4284.89mV
ADC_01: 15614(243.97mV) Current : 337.79mA Voltage : 4284.89mV
ADC_01: 15644(244.44mV) Current : 338.44mA Voltage : 4284.89mV
ADC_01: 15673(244.89mV) Current : 339.07mA Voltage : 4284.89mV
ADC_01: 15681(245.02mV) Current : 339.24mA Voltage : 4284.89mV
ADC_01: 15661(244.70mV) Current : 338.81mA Voltage : 4297.86mV
ADC_01: 15630(244.22mV) Current : 338.14mA Voltage : 4291.37mV
ADC_01: 15595(243.67mV) Current : 337.38mA Voltage : 4284.89mV
ADC_01: 15590(243.59mV) Current : 337.27mA Voltage : 4278.41mV
ADC_01: 15619(244.05mV) Current : 337.90mA Voltage : 4284.89mV
ADC_01: 15654(244.59mV) Current : 338.66mA Voltage : 4284.89mV
ADC_01: 15675(244.92mV) Current : 339.11mA Voltage : 4284.89mV
ADC_01: 17607(275.11mV) Current : 380.91mA Voltage : 4194.14mV
ADC_01: 15654(244.59mV) Current : 338.66mA Voltage : 4291.37mV
ADC_01: 15618(244.03mV) Current : 337.88mA Voltage : 4291.37mV
ADC_01: 15596(243.69mV) Current : 337.40mA Voltage : 4284.89mV
ADC_01: 15596(243.69mV) Current : 337.40mA Voltage : 4284.89mV
ADC_01: 17092(267.06mV) Current : 369.77mA Voltage : 4213.58mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4284.89mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4284.89mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4291.37mV
ADC_01: 15648(244.50mV) Current : 338.53mA Voltage : 4291.37mV
ADC_01: 15596(243.69mV) Current : 337.40mA Voltage : 4284.89mV
ADC_01: 15593(243.64mV) Current : 337.34mA Voltage : 4284.89mV
ADC_01: 15613(243.95mV) Current : 337.77mA Voltage : 4284.89mV
ADC_01: 15645(244.45mV) Current : 338.46mA Voltage : 4284.89mV
ADC_01: 15680(245.00mV) Current : 339.22mA Voltage : 4284.89mV
ADC_01: 15681(245.02mV) Current : 339.24mA Voltage : 4284.89mV
ADC_01: 15667(244.80mV) Current : 338.94mA Voltage : 4291.37mV
ADC_01: 15631(244.23mV) Current : 338.16mA Voltage : 4291.37mV
ADC_01: 15603(243.80mV) Current : 337.56mA Voltage : 4284.89mV
ADC_01: 15588(243.56mV) Current : 337.23mA Voltage : 4278.41mV
ADC_01: 15644(244.44mV) Current : 338.44mA Voltage : 4284.89mV
ADC_01: 15695(245.23mV) Current : 339.55mA Voltage : 4278.41mV
ADC_01: 15684(245.06mV) Current : 339.31mA Voltage : 4284.89mV
ADC_01: 15674(244.91mV) Current : 339.09mA Voltage : 4291.37mV
ADC_01: 17605(275.08mV) Current : 380.87mA Voltage : 4200.62mV
ADC_01: 17096(267.13mV) Current : 369.85mA Voltage : 4213.58mV
ADC_01: 15602(243.78mV) Current : 337.53mA Voltage : 4278.41mV
ADC_01: 15594(243.66mV) Current : 337.36mA Voltage : 4291.37mV
ADC_01: 15642(244.41mV) Current : 338.40mA Voltage : 4284.89mV
ADC_01: 15674(244.91mV) Current : 339.09mA Voltage : 4284.89mV
ADC_01: 15673(244.89mV) Current : 339.07mA Voltage : 4284.89mV
ADC_01: 15619(244.05mV) Current : 337.90mA Voltage : 4291.37mV
ADC_01: 15579(243.42mV) Current : 337.04mA Voltage : 4304.34mV
ADC_01: 15547(242.92mV) Current : 336.34mA Voltage : 4291.37mV
ADC_01: 15550(242.97mV) Current : 336.41mA Voltage : 4284.89mV
ADC_01: 15562(243.16mV) Current : 336.67mA Voltage : 4284.89mV
ADC_01: 15656(244.63mV) Current : 338.70mA Voltage : 4278.41mV
ADC_01: 15627(244.17mV) Current : 338.07mA Voltage : 4291.37mV
ADC_01: 15672(244.88mV) Current : 339.05mA Voltage : 4291.37mV
ADC_01: 15648(244.50mV) Current : 338.53mA Voltage : 4291.37mV
ADC_01: 15617(244.02mV) Current : 337.86mA Voltage : 4291.37mV
ADC_01: 15594(243.66mV) Current : 337.36mA Voltage : 4278.41mV
ADC_01: 15591(243.61mV) Current : 337.30mA Voltage : 4284.89mV
ADC_01: 15630(244.22mV) Current : 338.14mA Voltage : 4284.89mV
ADC_01: 15667(244.80mV) Current : 338.94mA Voltage : 4284.89mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4284.89mV
ADC_01: 15680(245.00mV) Current : 339.22mA Voltage : 4284.89mV
ADC_01: 15643(244.42mV) Current : 338.42mA Voltage : 4291.37mV
ADC_01: 15601(243.77mV) Current : 337.51mA Voltage : 4284.89mV
ADC_01: 15598(243.72mV) Current : 337.45mA Voltage : 4284.89mV
ADC_01: 15598(243.72mV) Current : 337.45mA Voltage : 4284.89mV
ADC_01: 15653(244.58mV) Current : 338.64mA Voltage : 4278.41mV
ADC_01: 15686(245.09mV) Current : 339.35mA Voltage : 4284.89mV
ADC_01: 15679(244.98mV) Current : 339.20mA Voltage : 4291.37mV
ADC_01: 15663(244.73mV) Current : 338.85mA Voltage : 4291.37mV
ADC_01: 15636(244.31mV) Current : 338.27mA Voltage : 4291.37mV
ADC_01: 15588(243.56mV) Current : 337.23mA Voltage : 4284.89mV
ADC_01: 15601(243.77mV) Current : 337.51mA Voltage : 4284.89mV
ADC_01: 15618(244.03mV) Current : 337.88mA Voltage : 4291.37mV
ADC_01: 15666(244.78mV) Current : 338.92mA Voltage : 4284.89mV
ADC_01: 15679(244.98mV) Current : 339.20mA Voltage : 4291.37mV
ADC_01: 15676(244.94mV) Current : 339.13mA Voltage : 4284.89mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4291.37mV
ADC_01: 15613(243.95mV) Current : 337.77mA Voltage : 4291.37mV
ADC_01: 15607(243.86mV) Current : 337.64mA Voltage : 4284.89mV
ADC_01: 15609(243.89mV) Current : 337.69mA Voltage : 4291.37mV
ADC_01: 15641(244.39mV) Current : 338.38mA Voltage : 4284.89mV
ADC_01: 15676(244.94mV) Current : 339.13mA Voltage : 4284.89mV
ADC_01: 15681(245.02mV) Current : 339.24mA Voltage : 4291.37mV
ADC_01: 15669(244.83mV) Current : 338.98mA Voltage : 4291.37mV
ADC_01: 15645(244.45mV) Current : 338.46mA Voltage : 4291.37mV
ADC_01: 15600(243.75mV) Current : 337.49mA Voltage : 4271.93mV
ADC_01: 15602(243.78mV) Current : 337.53mA Voltage : 4239.51mV
ADC_01: 15652(244.56mV) Current : 338.62mA Voltage : 4246.00mV
ADC_01: 15769(246.39mV) Current : 341.15mA Voltage : 4271.93mV
ADC_01: 15872(248.00mV) Current : 343.37mA Voltage : 4278.41mV
ADC_01: 15893(248.33mV) Current : 343.83mA Voltage : 4284.89mV
ADC_01: 15879(248.11mV) Current : 343.53mA Voltage : 4291.37mV
ADC_01: 15838(247.47mV) Current : 342.64mA Voltage : 4291.37mV
ADC_01: 15851(247.67mV) Current : 342.92mA Voltage : 4284.89mV
ADC_01: 15861(247.83mV) Current : 343.14mA Voltage : 4284.89mV
ADC_01: 15872(248.00mV) Current : 343.37mA Voltage : 4284.89mV
ADC_01: 15911(248.61mV) Current : 344.22mA Voltage : 4284.89mV
ADC_01: 15868(247.94mV) Current : 343.29mA Voltage : 4284.89mV
ADC_01: 15761(246.27mV) Current : 340.97mA Voltage : 4291.37mV
ADC_01: 15664(244.75mV) Current : 338.87mA Voltage : 4291.37mV
ADC_01: 15628(244.19mV) Current : 338.10mA Voltage : 4284.89mV
ADC_01: 15601(243.77mV) Current : 337.51mA Voltage : 4284.89mV
ADC_01: 15614(243.97mV) Current : 337.79mA Voltage : 4284.89mV
ADC_01: 15649(244.52mV) Current : 338.55mA Voltage : 4284.89mV
ADC_01: 15672(244.88mV) Current : 339.05mA Voltage : 4284.89mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4284.89mV
ADC_01: 15673(244.89mV) Current : 339.07mA Voltage : 4297.86mV
ADC_01: 15643(244.42mV) Current : 338.42mA Voltage : 4291.37mV
ADC_01: 15613(243.95mV) Current : 337.77mA Voltage : 4284.89mV
ADC_01: 15591(243.61mV) Current : 337.30mA Voltage : 4284.89mV
ADC_01: 15620(244.06mV) Current : 337.92mA Voltage : 4284.89mV
ADC_01: 15672(244.88mV) Current : 339.05mA Voltage : 4284.89mV
ADC_01: 15675(244.92mV) Current : 339.11mA Voltage : 4284.89mV
ADC_01: 15680(245.00mV) Current : 339.22mA Voltage : 4291.37mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4291.37mV
ADC_01: 15619(244.05mV) Current : 337.90mA Voltage : 4291.37mV
ADC_01: 15601(243.77mV) Current : 337.51mA Voltage : 4284.89mV
ADC_01: 15596(243.69mV) Current : 337.40mA Voltage : 4284.89mV
ADC_01: 15634(244.28mV) Current : 338.23mA Voltage : 4284.89mV
ADC_01: 15675(244.92mV) Current : 339.11mA Voltage : 4291.37mV
ADC_01: 15670(244.84mV) Current : 339.00mA Voltage : 4278.41mV
ADC_01: 15675(244.92mV) Current : 339.11mA Voltage : 4291.37mV
ADC_01: 15639(244.36mV) Current : 338.33mA Voltage : 4297.86mV
ADC_01: 15573(243.33mV) Current : 336.91mA Voltage : 4291.37mV
ADC_01: 15598(243.72mV) Current : 337.45mA Voltage : 4291.37mV
ADC_01: 15614(243.97mV) Current : 337.79mA Voltage : 4284.89mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4291.37mV
ADC_01: 15676(244.94mV) Current : 339.13mA Voltage : 4284.89mV
ADC_01: 15682(245.03mV) Current : 339.26mA Voltage : 4284.89mV
ADC_01: 15662(244.72mV) Current : 338.83mA Voltage : 4291.37mV
ADC_01: 15630(244.22mV) Current : 338.14mA Voltage : 4291.37mV
ADC_01: 15598(243.72mV) Current : 337.45mA Voltage : 4284.89mV
ADC_01: 15600(243.75mV) Current : 337.49mA Voltage : 4284.89mV
ADC_01: 15628(244.19mV) Current : 338.10mA Voltage : 4284.89mV
ADC_01: 15664(244.75mV) Current : 338.87mA Voltage : 4284.89mV
ADC_01: 15679(244.98mV) Current : 339.20mA Voltage : 4284.89mV
ADC_01: 15694(245.22mV) Current : 339.52mA Voltage : 4291.37mV
ADC_01: 15656(244.63mV) Current : 338.70mA Voltage : 4297.86mV
ADC_01: 15612(243.94mV) Current : 337.75mA Voltage : 4284.89mV
ADC_01: 15603(243.80mV) Current : 337.56mA Voltage : 4284.89mV
ADC_01: 15599(243.73mV) Current : 337.47mA Voltage : 4284.89mV
ADC_01: 15645(244.45mV) Current : 338.46mA Voltage : 4291.37mV
ADC_01: 15676(244.94mV) Current : 339.13mA Voltage : 4291.37mV
ADC_01: 15682(245.03mV) Current : 339.26mA Voltage : 4284.89mV
ADC_01: 15678(244.97mV) Current : 339.18mA Voltage : 4291.37mV
ADC_01: 15639(244.36mV) Current : 338.33mA Voltage : 4297.86mV
ADC_01: 15607(243.86mV) Current : 337.64mA Voltage : 4291.37mV
ADC_01: 15602(243.78mV) Current : 337.53mA Voltage : 4291.37mV
ADC_01: 15611(243.92mV) Current : 337.73mA Voltage : 4291.37mV
ADC_01: 15657(244.64mV) Current : 338.72mA Voltage : 4284.89mV
ADC_01: 15679(244.98mV) Current : 339.20mA Voltage : 4291.37mV
ADC_01: 15676(244.94mV) Current : 339.13mA Voltage : 4297.86mV
ADC_01: 15663(244.73mV) Current : 338.85mA Voltage : 4291.37mV
ADC_01: 15623(244.11mV) Current : 337.99mA Voltage : 4291.37mV
ADC_01: 15594(243.66mV) Current : 337.36mA Voltage : 4291.37mV
ADC_01: 15595(243.67mV) Current : 337.38mA Voltage : 4284.89mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4284.89mV
ADC_01: 15678(244.97mV) Current : 339.18mA Voltage : 4291.37mV
ADC_01: 15702(245.34mV) Current : 339.70mA Voltage : 4278.41mV
ADC_01: 15742(245.97mV) Current : 340.56mA Voltage : 4291.37mV
ADC_01: 15701(245.33mV) Current : 339.68mA Voltage : 4291.37mV
ADC_01: 15630(244.22mV) Current : 338.14mA Voltage : 4284.89mV
ADC_01: 15605(243.83mV) Current : 337.60mA Voltage : 4284.89mV
ADC_01: 15611(243.92mV) Current : 337.73mA Voltage : 4284.89mV
ADC_01: 15649(244.52mV) Current : 338.55mA Voltage : 4284.89mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4291.37mV
ADC_01: 15682(245.03mV) Current : 339.26mA Voltage : 4284.89mV
ADC_01: 15671(244.86mV) Current : 339.03mA Voltage : 4291.37mV
ADC_01: 15633(244.27mV) Current : 338.20mA Voltage : 4291.37mV
ADC_01: 15608(243.88mV) Current : 337.66mA Voltage : 4284.89mV
ADC_01: 15608(243.88mV) Current : 337.66mA Voltage : 4284.89mV
ADC_01: 15618(244.03mV) Current : 337.88mA Voltage : 4284.89mV
ADC_01: 15669(244.83mV) Current : 338.98mA Voltage : 4284.89mV
ADC_01: 15682(245.03mV) Current : 339.26mA Voltage : 4284.89mV
ADC_01: 15679(244.98mV) Current : 339.20mA Voltage : 4291.37mV
ADC_01: 15662(244.72mV) Current : 338.83mA Voltage : 4291.37mV
ADC_01: 15624(244.13mV) Current : 338.01mA Voltage : 4291.37mV
ADC_01: 15597(243.70mV) Current : 337.43mA Voltage : 4284.89mV
ADC_01: 15603(243.80mV) Current : 337.56mA Voltage : 4278.41mV
ADC_01: 15642(244.41mV) Current : 338.40mA Voltage : 4284.89mV
ADC_01: 15670(244.84mV) Current : 339.00mA Voltage : 4284.89mV
ADC_01: 15684(245.06mV) Current : 339.31mA Voltage : 4284.89mV
ADC_01: 15675(244.92mV) Current : 339.11mA Voltage : 4297.86mV
ADC_01: 15637(244.33mV) Current : 338.29mA Voltage : 4291.37mV
ADC_01: 15605(243.83mV) Current : 337.60mA Voltage : 4291.37mV
ADC_01: 15601(243.77mV) Current : 337.51mA Voltage : 4291.37mV
ADC_01: 15608(243.88mV) Current : 337.66mA Voltage : 4284.89mV
ADC_01: 15654(244.59mV) Current : 338.66mA Voltage : 4284.89mV
ADC_01: 15686(245.09mV) Current : 339.35mA Voltage : 4278.41mV
ADC_01: 15675(244.92mV) Current : 339.11mA Voltage : 4284.89mV
ADC_01: 15673(244.89mV) Current : 339.07mA Voltage : 4291.37mV
ADC_01: 15579(243.42mV) Current : 337.04mA Voltage : 4297.86mV
ADC_01: 15550(242.97mV) Current : 336.41mA Voltage : 4291.37mV
ADC_01: 15551(242.98mV) Current : 336.43mA Voltage : 4284.89mV
ADC_01: 15574(243.34mV) Current : 336.93mA Voltage : 4291.37mV
ADC_01: 15616(244.00mV) Current : 337.84mA Voltage : 4284.89mV
ADC_01: 15733(245.83mV) Current : 340.37mA Voltage : 4291.37mV
ADC_01: 15699(245.30mV) Current : 339.63mA Voltage : 4291.37mV
ADC_01: 15674(244.91mV) Current : 339.09mA Voltage : 4291.37mV
ADC_01: 15607(243.86mV) Current : 337.64mA Voltage : 4291.37mV
ADC_01: 15599(243.73mV) Current : 337.47mA Voltage : 4291.37mV
ADC_01: 15613(243.95mV) Current : 337.77mA Voltage : 4284.89mV
ADC_01: 15639(244.36mV) Current : 338.33mA Voltage : 4297.86mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4284.89mV
ADC_01: 15686(245.09mV) Current : 339.35mA Voltage : 4284.89mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4297.86mV
ADC_01: 15639(244.36mV) Current : 338.33mA Voltage : 4291.37mV
ADC_01: 15606(243.84mV) Current : 337.62mA Voltage : 4284.89mV
ADC_01: 15603(243.80mV) Current : 337.56mA Voltage : 4284.89mV
ADC_01: 15647(244.48mV) Current : 338.51mA Voltage : 4291.37mV
ADC_01: 15659(244.67mV) Current : 338.77mA Voltage : 4291.37mV
ADC_01: 15632(244.25mV) Current : 338.18mA Voltage : 4291.37mV
ADC_01: 15640(244.38mV) Current : 338.36mA Voltage : 4291.37mV
ADC_01: 15608(243.88mV) Current : 337.66mA Voltage : 4297.86mV
ADC_01: 15576(243.38mV) Current : 336.97mA Voltage : 4291.37mV
ADC_01: 15552(243.00mV) Current : 336.45mA Voltage : 4291.37mV
ADC_01: 15600(243.75mV) Current : 337.49mA Voltage : 4291.37mV
ADC_01: 15602(243.78mV) Current : 337.53mA Voltage : 4284.89mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4284.89mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4291.37mV
ADC_01: 15674(244.91mV) Current : 339.09mA Voltage : 4291.37mV
ADC_01: 15682(245.03mV) Current : 339.26mA Voltage : 4291.37mV
ADC_01: 15656(244.63mV) Current : 338.70mA Voltage : 4291.37mV
ADC_01: 15631(244.23mV) Current : 338.16mA Voltage : 4284.89mV
ADC_01: 15614(243.97mV) Current : 337.79mA Voltage : 4284.89mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4291.37mV
ADC_01: 15672(244.88mV) Current : 339.05mA Voltage : 4284.89mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4291.37mV
ADC_01: 17859(279.05mV) Current : 386.36mA Voltage : 4200.62mV
ADC_01: 15618(244.03mV) Current : 337.88mA Voltage : 4297.86mV
ADC_01: 15592(243.63mV) Current : 337.32mA Voltage : 4291.37mV
ADC_01: 15592(243.63mV) Current : 337.32mA Voltage : 4291.37mV
ADC_01: 15610(243.91mV) Current : 337.71mA Voltage : 4291.37mV
ADC_01: 15659(244.67mV) Current : 338.77mA Voltage : 4284.89mV
ADC_01: 15779(246.55mV) Current : 341.36mA Voltage : 4284.89mV
ADC_01: 15690(245.16mV) Current : 339.44mA Voltage : 4297.86mV
ADC_01: 15663(244.73mV) Current : 338.85mA Voltage : 4297.86mV
ADC_01: 15627(244.17mV) Current : 338.07mA Voltage : 4291.37mV
ADC_01: 15604(243.81mV) Current : 337.58mA Voltage : 4291.37mV
ADC_01: 15613(243.95mV) Current : 337.77mA Voltage : 4291.37mV
ADC_01: 15653(244.58mV) Current : 338.64mA Voltage : 4284.89mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4291.37mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4291.37mV
ADC_01: 15688(245.13mV) Current : 339.39mA Voltage : 4297.86mV
ADC_01: 15646(244.47mV) Current : 338.49mA Voltage : 4304.34mV
ADC_01: 15700(245.31mV) Current : 339.65mA Voltage : 4284.89mV
ADC_01: 15608(243.88mV) Current : 337.66mA Voltage : 4271.93mV
ADC_01: 15623(244.11mV) Current : 337.99mA Voltage : 4278.41mV
ADC_01: 15660(244.69mV) Current : 338.79mA Voltage : 4271.93mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4271.93mV
ADC_01: 15684(245.06mV) Current : 339.31mA Voltage : 4278.41mV
ADC_01: 17120(267.50mV) Current : 370.37mA Voltage : 4213.58mV
ADC_01: 15636(244.31mV) Current : 338.27mA Voltage : 4278.41mV
ADC_01: 15612(243.94mV) Current : 337.75mA Voltage : 4278.41mV
ADC_01: 15592(243.63mV) Current : 337.32mA Voltage : 4278.41mV
ADC_01: 15630(244.22mV) Current : 338.14mA Voltage : 4278.41mV
ADC_01: 15670(244.84mV) Current : 339.00mA Voltage : 4278.41mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4278.41mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4278.41mV
ADC_01: 15652(244.56mV) Current : 338.62mA Voltage : 4291.37mV
ADC_01: 15612(243.94mV) Current : 337.75mA Voltage : 4278.41mV
ADC_01: 15601(243.77mV) Current : 337.51mA Voltage : 4271.93mV
ADC_01: 17547(274.17mV) Current : 379.61mA Voltage : 4194.14mV
ADC_01: 15647(244.48mV) Current : 338.51mA Voltage : 4271.93mV
ADC_01: 17320(270.63mV) Current : 374.70mA Voltage : 4174.69mV
ADC_01: 17172(268.31mV) Current : 371.50mA Voltage : 4213.58mV
ADC_01: 16799(262.48mV) Current : 363.43mA Voltage : 4239.51mV
ADC_01: 15297(239.02mV) Current : 330.94mA Voltage : 4304.34mV
ADC_01: 15250(238.28mV) Current : 329.92mA Voltage : 4291.37mV
ADC_01: 7237(113.08mV) Current : 156.57mA Voltage : 4699.77mV
ADC_01: 6518(101.84mV) Current : 141.01mA Voltage : 4738.66mV
ADC_01: 4954(77.41mV) Current : 107.17mA Voltage : 4803.49mV
ADC_01: 6069(94.83mV) Current : 131.30mA Voltage : 4751.63mV
ADC_01: 11837(184.95mV) Current : 256.08mA Voltage : 4453.43mV
ADC_01: 15409(240.77mV) Current : 333.36mA Voltage : 4304.34mV
ADC_01: 18457(288.39mV) Current : 399.30mA Voltage : 4161.72mV
ADC_01: 15404(240.69mV) Current : 333.25mA Voltage : 4213.58mV
ADC_01: 15082(235.66mV) Current : 326.28mA Voltage : 4291.37mV
ADC_01: 17517(273.70mV) Current : 378.96mA Voltage : 4200.62mV
ADC_01: 17246(269.47mV) Current : 373.10mA Voltage : 4187.65mV
ADC_01: 17370(271.41mV) Current : 375.78mA Voltage : 4194.14mV
ADC_01: 17388(271.69mV) Current : 376.17mA Voltage : 4187.65mV
ADC_01: 17182(268.47mV) Current : 371.72mA Voltage : 4207.10mV
ADC_01: 17221(269.08mV) Current : 372.56mA Voltage : 4200.62mV
ADC_01: 17205(268.83mV) Current : 372.21mA Voltage : 4213.58mV
ADC_01: 17310(270.47mV) Current : 374.48mA Voltage : 4194.14mV
ADC_01: 17252(269.56mV) Current : 373.23mA Voltage : 4187.65mV
ADC_01: 17402(271.91mV) Current : 376.47mA Voltage : 4187.65mV
ADC_01: 15374(240.22mV) Current : 332.60mA Voltage : 4297.86mV
ADC_01: 15309(239.20mV) Current : 331.19mA Voltage : 4284.89mV
ADC_01: 17619(275.30mV) Current : 381.17mA Voltage : 4200.62mV
ADC_01: 17621(275.33mV) Current : 381.21mA Voltage : 4194.14mV
ADC_01: 18851(294.55mV) Current : 407.82mA Voltage : 4148.76mV
ADC_01: 17629(275.45mV) Current : 381.39mA Voltage : 4207.10mV
ADC_01: 15689(245.14mV) Current : 339.42mA Voltage : 4284.89mV
ADC_01: 15706(245.41mV) Current : 339.78mA Voltage : 4284.89mV
ADC_01: 15692(245.19mV) Current : 339.48mA Voltage : 4284.89mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4291.37mV
ADC_01: 15618(244.03mV) Current : 337.88mA Voltage : 4297.86mV
ADC_01: 15614(243.97mV) Current : 337.79mA Voltage : 4291.37mV
ADC_01: 15596(243.69mV) Current : 337.40mA Voltage : 4284.89mV
ADC_01: 15608(243.88mV) Current : 337.66mA Voltage : 4278.41mV
ADC_01: 15663(244.73mV) Current : 338.85mA Voltage : 4278.41mV
ADC_01: 15684(245.06mV) Current : 339.31mA Voltage : 4278.41mV
ADC_01: 15678(244.97mV) Current : 339.18mA Voltage : 4278.41mV
ADC_01: 15673(244.89mV) Current : 339.07mA Voltage : 4284.89mV
ADC_01: 17748(277.31mV) Current : 383.96mA Voltage : 4168.21mV
ADC_01: 17073(266.77mV) Current : 369.36mA Voltage : 4220.07mV
ADC_01: 15634(244.28mV) Current : 338.23mA Voltage : 4278.41mV
ADC_01: 15683(245.05mV) Current : 339.29mA Voltage : 4284.89mV
ADC_01: 15708(245.44mV) Current : 339.83mA Voltage : 4291.37mV
ADC_01: 15686(245.09mV) Current : 339.35mA Voltage : 4284.89mV
ADC_01: 15692(245.19mV) Current : 339.48mA Voltage : 4291.37mV
ADC_01: 15668(244.81mV) Current : 338.96mA Voltage : 4297.86mV
ADC_01: 15619(244.05mV) Current : 337.90mA Voltage : 4291.37mV
ADC_01: 15609(243.89mV) Current : 337.69mA Voltage : 4284.89mV
ADC_01: 15611(243.92mV) Current : 337.73mA Voltage : 4291.37mV
ADC_01: 15640(244.38mV) Current : 338.36mA Voltage : 4284.89mV
ADC_01: 15684(245.06mV) Current : 339.31mA Voltage : 4284.89mV
ADC_01: 15693(245.20mV) Current : 339.50mA Voltage : 4291.37mV
ADC_01: 15677(244.95mV) Current : 339.16mA Voltage : 4291.37mV
ADC_01: 15653(244.58mV) Current : 338.64mA Voltage : 4291.37mV
ADC_01: 15628(244.19mV) Current : 338.10mA Voltage : 4284.89mV
ADC_01: 15603(243.80mV) Current : 337.56mA Voltage : 4291.37mV
ADC_01: 15627(244.17mV) Current : 338.07mA Voltage : 4284.89mV
ADC_01: 17123(267.55mV) Current : 370.44mA Voltage : 4220.07mV
ADC_01: 15678(244.97mV) Current : 339.18mA Voltage : 4284.89mV
ADC_01: 15686(245.09mV) Current : 339.35mA Voltage : 4291.37mV
ADC_01: 15679(244.98mV) Current : 339.20mA Voltage : 4291.37mV
ADC_01: 15630(244.22mV) Current : 338.14mA Voltage : 4291.37mV
ADC_01: 15605(243.83mV) Current : 337.60mA Voltage : 4284.89mV
ADC_01: 15617(244.02mV) Current : 337.86mA Voltage : 4284.89mV
ADC_01: 15636(244.31mV) Current : 338.27mA Voltage : 4284.89mV
ADC_01: 15685(245.08mV) Current : 339.33mA Voltage : 4284.89mV
ADC_01: 15696(245.25mV) Current : 339.57mA Voltage : 4291.37mV
ADC_01: 15681(245.02mV) Current : 339.24mA Voltage : 4291.37mV
